SampleID,sequencing_well,batch,project,field,sample_name,gps_latitude,gps_longitude,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,soil_ph,available_p,available_k,available_mg,available_ca,available_na,extractable_cu,extractable_zn,extractable_fe,extractable_so4,extractable_mo,extractable_mn,extractable_cu,extractable_co
6_demultiplex.bc1012--bc1045.hifi_reads,D4,2,sample,6FX.04,6FX.04.07,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1054.hifi_reads,D5,2,sample,6FX.04,6FX.04.15,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1056.hifi_reads,D6,2,sample,2JJ.05,2JJ.05.02,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1057.hifi_reads,D7,2,sample,2JJ.05,2JJ.05.10,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1059.hifi_reads,D8,2,sample,2JJ.05,2JJ.05.18,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1060.hifi_reads,D9,2,sample,GF20.01,GF20.01.05,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1062.hifi_reads,D10,2,sample,GF20.01,GF20.01.13,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1065.hifi_reads,D11,2,farmer_kit,FK.GF20.1.103,FK.GF20.1.103,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1012--bc1075.hifi_reads,D12,2,gt_control,S1,S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1033.hifi_reads,E1,2,sample,WB6.01,WB6.01.05,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1035.hifi_reads,E2,2,sample,WB6.01,WB6.01.13,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1044.hifi_reads,E3,2,farmer_kit,FK.WB6.1.104,FK.WB6.1.104,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1045.hifi_reads,E4,2,sample,6FX.04,6FX.04.08,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1054.hifi_reads,E5,2,sample,6FX.04,6FX.04.16,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1056.hifi_reads,E6,2,sample,2JJ.05,2JJ.05.03,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1057.hifi_reads,E7,2,sample,2JJ.05,2JJ.05.11,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1059.hifi_reads,E8,2,sample,2JJ.05,2JJ.05.19,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1060.hifi_reads,E9,2,sample,GF20.01,GF20.01.06,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1062.hifi_reads,E10,2,sample,GF20.01,GF20.01.14,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1065.hifi_reads,E11,2,sample,8JF.02,8JF.02.01,53.829639,-0.534361,4,2,2025,01/01/2024,04/02/2025,400,wheat,,wheat,,OSR,,wheat,,wheat,,OSR,,,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,,N 3x spring,Yes,,,,,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,,,,,,,,,,,,,,,
6_demultiplex.bc1015--bc1075.hifi_reads,E12,2,gt_control,S2,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1033.hifi_reads,F1,2,sample,WB6.01,WB6.01.06,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1035.hifi_reads,F2,2,sample,WB6.01,WB6.01.14,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1044.hifi_reads,F3,2,sample,6FX.04,6FX.04.01,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1045.hifi_reads,F4,2,sample,6FX.04,6FX.04.09,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1054.hifi_reads,F5,2,sample,6FX.04,6FX.04.17,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1056.hifi_reads,F6,2,sample,2JJ.05,2JJ.05.04,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1057.hifi_reads,F7,2,internal_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1059.hifi_reads,F8,2,sample,2JJ.05,2JJ.05.20,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1060.hifi_reads,F9,2,sample,GF20.01,GF20.01.07,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1062.hifi_reads,F10,2,sample,GF20.01,GF20.01.15,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1065.hifi_reads,F11,2,sample,8JF.02,8JF.02.02,53.829639,-0.534361,4,2,2025,01/01/2024,04/02/2025,400,wheat,,wheat,,OSR,,wheat,,wheat,,OSR,,,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,,N 3x spring,Yes,,,,,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,,,,,,,,,,,,,,,
6_demultiplex.bc1020--bc1075.hifi_reads,F12,2,gt_control,S3,S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1033.hifi_reads,G1,2,sample,WB6.01,WB6.01.07,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1035.hifi_reads,G2,2,sample,WB6.01,WB6.01.15,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1044.hifi_reads,G3,2,sample,6FX.04,6FX.04.02,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1045.hifi_reads,G4,2,sample,6FX.04,6FX.04.10,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1054.hifi_reads,G5,2,sample,6FX.04,6FX.04.18,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1056.hifi_reads,G6,2,sample,2JJ.05,2JJ.05.05,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1057.hifi_reads,G7,2,sample,2JJ.05,2JJ.05.13,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1059.hifi_reads,G8,2,farmer_kit,FK.2JJ.5.94,FK.2JJ.5.94,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1060.hifi_reads,G9,2,sample,GF20.01,GF20.01.08,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1062.hifi_reads,G10,2,sample,GF20.01,GF20.01.16,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1065.hifi_reads,G11,2,sample,8JF.02,8JF.02.03,53.829639,-0.534361,4,2,2025,01/01/2024,04/02/2025,400,wheat,,wheat,,OSR,,wheat,,wheat,,OSR,,,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,,N 3x spring,Yes,,,,,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,,,,,,,,,,,,,,,
6_demultiplex.bc1022--bc1075.hifi_reads,G12,2,internal_control,EMPTY,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1033.hifi_reads,H1,2,sample,WB6.01,WB6.01.08,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1035.hifi_reads,H2,2,sample,WB6.01,WB6.01.16,53.1888223,-0.3329309,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,Peas,,group 2 wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1044.hifi_reads,H3,2,sample,6FX.04,6FX.04.03,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1045.hifi_reads,H4,2,sample,6FX.04,6FX.04.11,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1054.hifi_reads,H5,2,sample,6FX.04,6FX.04.19,52.045806,-0.914611,4,3,2025,01/01/2024,04/03/2025,428,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1056.hifi_reads,H6,2,sample,2JJ.05,2JJ.05.06,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1057.hifi_reads,H7,2,sample,2JJ.05,2JJ.05.14,53.60575,-1.501528,3,2,2025,01/01/2024,03/02/2025,399,wheat,,wheat,,wheat,,wheat,,OSR,,wheat,,,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,,"Nitogen 3 times in the Spring (March, April, May)",,,,,,,Yes,Yes,Yes,No,No tillagae,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1059.hifi_reads,H8,2,sample,GF20.01,GF20.01.01,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,z,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1060.hifi_reads,H9,2,sample,GF20.01,GF20.01.09,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1062.hifi_reads,H10,2,sample,GF20.01,GF20.01.17,53.1938292,-0.3448469,21,1,2025,01/01/2024,21/01/2025,386,feed_wheat_2nd,,feed_wheat,,OSR,,group_1,,peas,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1065.hifi_reads,H11,2,sample,8JF.02,8JF.02.04,53.829639,-0.534361,4,2,2025,01/01/2024,04/02/2025,400,wheat,,wheat,,OSR,,wheat,,wheat,,OSR,,,Yes,Black lesions,Five years or more,Yes,Yes,Yes,Yes,Mg,Sulphur,No,No,No,,N 3x spring,Yes,,,,,Every 4 yrs,No,Yes,Yes,Yes,Reduced tillage,,,,,,,,,,,,,,,
6_demultiplex.bc1024--bc1075.hifi_reads,H12,2,internal_control,EMPTY,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1076.hifi_reads,A1,2,sample,6FX.01,6FX.01.20,52.039222,-0.915806,3,3,2025,01/01/2024,03/03/2025,427,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1082.hifi_reads,A2,2,farmer_kit,FK.1.6DA.87,FK.1.6DA.87,51.129111,-1.441139,12,2,2025,01/01/2024,12/02/2025,408,winter_wheat,,herbal_ ley,,herbal_ley,,herbal_ley,,spring_oats,,winter_wheat,,cv Soissons,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,Direct drilled,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1083.hifi_reads,A3,2,sample,MD7.01,MD7.01.18,53.1762805,-0.3453237,22,1,2025,01/01/2024,22/01/2025,387,group_2,,maize,,feed_wheat,,OSR,,group_1_2nd,,spring_wheat,,,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,Per crop requirements,Yes,,,,Yes,,Yes,Yes,Yes,Yes,Primary tilling,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1089.hifi_reads,A4,2,sample,6FX.01,6FX.01.19,52.039222,-0.915806,3,3,2025,01/01/2024,03/03/2025,427,unknown,,unknown,,unknown,,unknown,,unknown,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,unknown,unknown,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1096.hifi_reads,A5,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1098.hifi_reads,A6,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1100.hifi_reads,A7,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1101.hifi_reads,A8,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1105.hifi_reads,A9,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_demultiplex.bc1005--bc1107.hifi_reads,A10,2,gillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
